tempo,SP,PV,MV
0,58,57.96875,28.484375
1.03679783642292,58,58.0833333333333,28.7421875
2.07359567284584,58,57.9801124337224,28.5113607800908
3.11039350926876,58,58.09375,28.78125
4.14719134569168,58,58.09375,28.78125
5.1839891821146,58,58.09375,28.78125
6.22078701853752,58,58.09375,28.78125
7.25758485496044,58,58.09375,28.78125
8.29438269138336,58,58.09375,28.78125
9.33118052780628,58,58.09375,28.78125
10.3679783642292,58,58.09375,28.78125
11.4047762006521,58,58.09375,28.7877600250779
12.441574037075,58,58.09375,28.796875
13.478371873498,58,58.0312530316553,28.6562568212245
14.5151697099209,58,58.0312463620489,28.65624181461
15.5519675463438,58,58.09375,28.796875
16.5887653827667,58,58.09375,28.796875
17.6255632191896,58,58.09375,28.796875
18.6623610556126,58,58.09375,28.796875
19.6991588920355,58,58.09375,28.796875
20.7359567284584,58,58.09375,28.796875
21.7727545648813,58,58.09375,28.796875
22.8095524013042,58,58.09375,28.8085929920935
23.8463502377272,58,58.09375,28.8125
24.8831480741501,58,58.09375,28.8125
25.919945910573,58,58.09375,28.8125
26.9567437469959,58,58.09375,28.8125
27.9935415834188,58,58.09375,28.8125
29.0303394198418,58,58.09375,28.8125
30.0671372562647,58,58.09375,28.8125
31.1039350926876,58,58.09375,28.8125
32.1407329291105,58,58.09375,28.8139193120363
33.1775307655334,58,58.09375,28.828125
34.2143286019564,58,58.09375,28.828125
35.2511264383793,58,58.09375,28.828125
36.2879242748022,58,58.09375,28.828125
37.3247221112251,58,58.09375,28.828125
38.361519947648,58,58.09375,28.828125
39.398317784071,58,58.09375,28.828125
40.4351156204939,58,58.09375,28.828125
41.4719134569168,58,58.09375,28.8346341155813
42.5087112933397,58,58.09375,28.84375
43.5455091297626,58,58.09375,28.84375
44.5823069661856,58,58.09375,28.84375
45.6191048026085,58,58.09375,28.84375
46.6559026390314,58,58.09375,28.84375
47.6927004754543,58,58.1533991692243,28.9531068102445
48.7294983118773,58,58.1250093981315,28.9010588965745
49.7662961483002,58,58.09375,28.84375
50.8030939847231,58,58.09375,28.855111937633
51.839891821146,58,58.09375,28.859375
52.8766896575689,58,58.09375,28.859375
53.9134874939919,58,58.09375,28.859375
54.9502853304148,58,58.09375,28.859375
55.9870831668377,58,58.09375,28.859375
57.0238810032606,58,57.9791813196674,28.6015954692517
58.0606788396835,58,58.0937341251363,28.8593392815566
59.0974766761065,58,57.9687645519456,28.5781577418776
60.1342745125294,58,58.0937342355452,28.8593395299767
61.1710723489523,58,58.1796992476644,29.0182487461074
62.2078701853752,58,58.09375,28.875
63.2446680217981,58,58.09375,28.875
64.2814658582211,58,58.09375,28.875
65.318263694644,58,58.09375,28.875
66.3550615310669,58,58.09375,28.875
67.3918593674898,58,58.09375,28.875
68.4286572039127,58,58.0596776113874,28.7983371256218
69.4654550403357,58,58.0103988809554,28.6874599821496
70.5022528767586,58,58.09375,28.875
71.5390507131815,58,58.1327992365079,28.9465902669312
72.5758485496044,58,58.1484511423166,28.9817935705277
73.6126463860273,58,58.09375,28.890625
74.6494442224503,58,58.1406109028027,28.9765366551383
75.6862420588732,58,58.1875,29.0625
76.7230398952961,58,58.1328270518044,28.9622662616414
77.759837731719,58,58.09375,28.890625
78.7966355681419,58,58.153392855253,28.9999702346305
