tempo,SP,PV,MV
2000,80,80.7119927874045,35.6909014672567
2001,80,80.7119927874045,35.6909014672567
2002,80,80.7119927874045,35.6909014672567
2003,80,80.7119927874045,35.6909014672567
2004,80,80.7119927874045,35.6909014672567
2005,80,80.7119927874045,35.6909014672567
2006,80,80.7119927874045,35.6909014672567
2007,80,80.7119927874045,35.6909014672567
2008,80,80.7119927874045,35.6909014672567
2009,80,80.7119927874045,35.6909014672567
2010,80,80.7119927874045,35.6909014672567
2011,80,80.7119927874045,35.6909014672567
2012,80,80.7119927874045,35.6909014672567
2013,80,80.7119927874045,35.6909014672567
2014,80,80.7119927874045,35.6909014672567
2015,80,80.7119927874045,35.6909014672567
2016,80,80.7119927874045,35.6909014672567
2017,80,80.7119927874045,35.6909014672567
2018,80,80.7119927874045,35.6909014672567
2019,80,80.7119927874045,35.6909014672567
2020,80,80.7119927874045,35.6909014672567
2021,80,80.7119927874045,35.6909014672567
2022,80,80.7119927874045,35.6909014672567
2023,80,80.7119927874045,35.6909014672567
2024,80,80.7119927874045,35.6909014672567
2025,80,80.7119927874045,35.6909014672567
2026,80,80.7119927874045,35.6909014672567
2027,80,80.7119927874045,35.6909014672567
2028,80,80.7119927874045,35.6909014672567
2029,80,80.7119927874045,35.6909014672567
2030,80,80.7119927874045,35.6909014672567
2031,80,80.7119927874045,35.6909014672567
2032,80,80.7119927874045,35.6909014672567
2033,80,80.7119927874045,35.6909014672567
2034,80,80.7119927874045,35.6909014672567
2035,80,80.7119927874045,35.6909014672567
2036,80,80.7119927874045,35.6909014672567
2037,80,80.7119927874045,35.6909014672567
2038,80,80.7119927874045,35.6909014672567
2039,80,80.7119927874045,35.6909014672567
2040,80,80.7119927874045,35.6909014672567
2041,80,80.7119927874045,35.6909014672567
2042,80,80.7119927874045,35.6909014672567
2043,80,80.7119927874045,35.6909014672567
2044,80,80.7119927874045,35.6909014672567
2045,80,80.7119927874045,35.6909014672567
2046,80,80.7119927874045,35.6909014672567
2047,80,80.7119927874045,35.6909014672567
2048,80,80.7119927874045,35.6909014672567
2049,80,80.7119927874045,35.6909014672567
2050,80,80.7119927874045,35.6909014672567
2051,80,80.7119927874045,35.6909014672567
2052,80,80.7119927874045,35.6909014672567
